"","vax","work_l","pe_combined"
"474",61.5,45.1380952380952,0.228344172086356
"475",61.5,46.1380952380952,0.240825050685427
"476",61.5,47.1380952380952,0.250287815664933
"477",61.5,48.1380952380952,0.264657225428261
"478",61.5,49.1380952380952,0.271784823591454
"479",61.5,50.1380952380952,0.281786988875872
"480",61.5,51.1380952380952,0.29247906437013
"481",61.5,52.1380952380952,0.302714664563719
"482",61.5,53.1380952380952,0.314732320492694
"483",61.5,54.1380952380952,0.322758293130087
"484",61.5,55.1380952380952,0.333174197361998
"485",61.5,56.1380952380952,0.344975860856584
"486",61.5,57.1380952380952,0.35469432417467
"487",61.5,58.1380952380952,0.367059381408404
"488",61.5,59.1380952380952,0.377162194739213
"489",61.5,60.1380952380952,0.38568029342131
"490",61.5,61.1380952380952,0.396666005399937
"491",61.5,62.1380952380952,0.407953244034918
"492",61.5,63.1380952380952,0.418155005750388
"493",61.5,64.1380952380952,0.42742315523603
"494",61.5,65.1380952380952,0.439142074203645
"495",61.5,66.1380952380952,0.450164715575515
"496",61.5,67.1380952380952,0.46080475355293
"497",61.5,68.1380952380952,0.470266586065561
"498",61.5,69.1380952380952,0.481069277600744
"499",61.5,70.1380952380952,0.490686729151004
"500",61.5,71.1380952380952,0.502685010965784
"501",61.5,72.1380952380952,0.51291161596786
"502",61.5,73.1380952380952,0.522934355103961
"503",61.5,74.1380952380952,0.533051261598329
"504",61.5,75.1380952380952,0.543984545744273
"505",62.5,34.1380952380952,0.118971013989912
"506",62.5,35.1380952380952,0.131550428764902
"507",62.5,36.1380952380952,0.14177770980612
"508",62.5,37.1380952380952,0.151681813157066
"509",62.5,38.1380952380952,0.162557883517787
"510",62.5,39.1380952380952,0.172607039901894
"511",62.5,40.1380952380952,0.183463020870742
"512",62.5,41.1380952380952,0.194642088452314
"513",62.5,42.1380952380952,0.20375932601302
"514",62.5,43.1380952380952,0.214933114498269
"515",62.5,44.1380952380952,0.224911233467794
"516",62.5,45.1380952380952,0.236857085374089
"517",62.5,46.1380952380952,0.245167622192989
"518",62.5,47.1380952380952,0.257773447289756
"519",62.5,48.1380952380952,0.26812492876454
"520",62.5,49.1380952380952,0.276772421475303
"521",62.5,50.1380952380952,0.287997590453262
"522",62.5,51.1380952380952,0.299502036780531
"523",62.5,52.1380952380952,0.308559991821413
"524",62.5,53.1380952380952,0.319500747954223
"525",62.5,54.1380952380952,0.329812727176519
"526",62.5,55.1380952380952,0.340331069109695
"527",62.5,56.1380952380952,0.350973758975992
"528",62.5,57.1380952380952,0.362005389682228
"529",62.5,58.1380952380952,0.371692949295176
"530",62.5,59.1380952380952,0.383375917591736
"531",62.5,60.1380952380952,0.392500136898551
"532",62.5,61.1380952380952,0.403424914477377
"533",62.5,62.1380952380952,0.415530987981234
"534",62.5,63.1380952380952,0.425132827268079
"535",62.5,64.1380952380952,0.435013316984719
"536",62.5,65.1380952380952,0.445958945091562
"537",62.5,66.1380952380952,0.456193690773674
"538",62.5,67.1380952380952,0.466888748482328
"539",62.5,68.1380952380952,0.477524719165228
"540",62.5,69.1380952380952,0.488251618341393
"541",62.5,70.1380952380952,0.496961114781806
"542",62.5,71.1380952380952,0.507664260829635
"543",62.5,72.1380952380952,0.518451278541387
"544",62.5,73.1380952380952,0.530021510325432
"545",62.5,74.1380952380952,0.539481299970317
"546",62.5,75.1380952380952,0.550763623692156
"547",63.5,34.1380952380952,0.128195631129066
"548",63.5,35.1380952380952,0.13708629886993
"549",63.5,36.1380952380952,0.148922447528358
"550",63.5,37.1380952380952,0.158231495530075
"551",63.5,38.1380952380952,0.167388653197044
"552",63.5,39.1380952380952,0.178425551570143
"553",63.5,40.1380952380952,0.190513832694396
"554",63.5,41.1380952380952,0.201170518337528
"555",63.5,42.1380952380952,0.209273727621925
"556",63.5,43.1380952380952,0.220303492739314
"557",63.5,44.1380952380952,0.230364480986833
"558",63.5,45.1380952380952,0.240803816032717
"559",63.5,46.1380952380952,0.251934924982464
"560",63.5,47.1380952380952,0.261642533230705
"561",63.5,48.1380952380952,0.273396034716584
"562",63.5,49.1380952380952,0.282550724358832
"563",63.5,50.1380952380952,0.29470124765837
"564",63.5,51.1380952380952,0.304656623470467
"565",63.5,52.1380952380952,0.316391131026675
"566",63.5,53.1380952380952,0.326577213689042
"567",63.5,54.1380952380952,0.336488990680678
"568",63.5,55.1380952380952,0.346498992294115
"569",63.5,56.1380952380952,0.358429233755327
"570",63.5,57.1380952380952,0.367810912025186
"571",63.5,58.1380952380952,0.379171719578296
"572",63.5,59.1380952380952,0.389441080191902
"573",63.5,60.1380952380952,0.400121899475339
"574",63.5,61.1380952380952,0.410745935411367
"575",63.5,62.1380952380952,0.419759041406551
"576",63.5,63.1380952380952,0.431342425450417
"577",63.5,64.1380952380952,0.441795089881136
"578",63.5,65.1380952380952,0.450748568217508
"579",63.5,66.1380952380952,0.462544773690578
"580",63.5,67.1380952380952,0.4723717693733
"581",63.5,68.1380952380952,0.482555231672729
"582",63.5,69.1380952380952,0.493709749425689
